nu,unc,A,S,"E""",g',"g""",J',"J""",Grve',v1',v2',v3',Ka',Kc',"Grve""","v1""","v2""","v3""","Ka""","Kc"""
6901.951232,6e-05,1.4349,1.0174119585102371e-30,2251.695193,9,11,4,5, A2,2,1,0,3,1, A1,0,1,0,4,2
6901.962649,7.5e-05,11.837,9.208490405026052e-29,2105.866575,23,25,11,12, A1,1,0,1,3,8, A2,0,0,0,3,9
6902.479047,7.9e-05,0.036078,4.2258011171625814e-23,212.156362,21,21,3,3, B2,1,2,0,3,0, B1,0,0,0,2,1
6902.514145,6.2e-05,0.94103,1.269889117340123e-27,1690.663544,63,69,10,11, B2,2,0,0,3,8, B1,0,0,0,2,9
6902.899082,4.1e-05,0.016099,3.857129406672996e-24,447.252347,45,39,7,6, B1,1,2,0,0,7, B2,0,0,0,1,6
6902.931422,5.5e-05,0.00011499,1.2509546111749424e-27,756.724702,45,39,7,6, B2,1,2,0,3,4, B1,0,0,0,4,3
6902.996032,4.6e-05,7.8207,4.846399455320131e-28,1998.994771,63,69,10,11, B1,1,0,1,5,5, B2,0,0,0,5,6
6903.41407,4.5e-05,0.0082979,4.957359151013081e-25,586.243531,45,45,7,7, B2,1,2,0,1,6, B1,0,0,0,0,7
6903.461331,7.4e-05,0.00054461,3.161766452171957e-27,709.608185,15,15,7,7, A2,0,4,0,5,3, A1,0,0,0,2,6
6904.038854,6.1e-05,0.074761,5.286457630346089e-28,1524.847291,63,69,10,11, B1,1,2,0,4,7, B2,0,0,0,1,10
6904.316454,0.000112,4.1109e-06,1.461874041922312e-30,1122.708302,57,51,9,8, B2,0,4,0,5,4, B1,0,0,0,4,5
6904.344394,4.1e-05,0.27529,6.074218216149376e-28,1631.382967,57,57,9,9, B2,1,0,1,4,6, B1,0,0,0,6,3
6904.530404,4.2e-05,0.017148,1.376460691848498e-24,446.6966,15,13,7,6, A2,1,2,0,1,7, A1,0,0,0,0,6
6904.999997,6.2e-05,0.0090163,9.263250081886013e-27,882.890327,15,17,7,8, A1,1,2,0,4,4, A2,0,0,0,1,7
6905.056883,3e-05,0.14508,9.043701237889821e-23,300.362286,27,27,4,4, B2,0,2,1,2,2, B1,0,0,0,2,3
6905.405713,5e-05,0.00022306,3.6752821363649245e-28,931.236948,39,45,6,7, B2,1,0,1,2,4, B1,0,0,0,4,3
6905.544046,5.3e-05,0.17165,1.6192917770138056e-28,1616.452339,21,21,10,10, A2,0,2,1,4,7, A1,0,0,0,4,6
6905.79903,8e-05,0.00052294,6.0121852162652146e-27,610.114408,11,11,5,5, A2,2,0,0,1,5, A1,0,0,0,4,2
6905.910122,0.000169,4.133e-06,7.128202719356694e-30,816.694189,13,15,6,7, A1,0,4,0,6,0, A2,0,0,0,3,5
6905.930408,0.00016,0.20047,2.9136711401802464e-30,2144.045742,63,69,10,11, B2,1,2,0,7,4, B1,0,0,0,6,5
6906.620488,3.7e-05,0.16469,6.523754807222967e-29,1813.222656,63,69,10,11, B1,2,0,0,4,7, B2,0,0,0,3,8
6906.651094,7.3e-05,3.2278,3.4654088787888046e-29,2054.368084,19,21,9,10, A1,1,0,1,7,2, A2,0,0,0,7,3
6906.695107,5.7e-05,0.034079,1.2389653981476187e-28,1581.335664,57,63,9,10, B2,0,0,2,1,8, B1,0,0,0,4,7
6906.714609,5.1e-05,3.2374,1.0429387100784475e-28,2054.344741,57,63,9,10, B1,1,0,1,7,3, B2,0,0,0,7,4
6907.208093,8.8e-05,0.043358,9.365769742958746e-28,1293.017188,19,21,9,10, A1,1,2,0,4,6, A2,0,0,0,1,9
6907.565804,9e-05,1.6215,2.361367814545751e-30,2254.283959,19,21,9,10, A2,1,0,1,8,1, A1,0,0,0,8,2
6907.567952,9e-05,1.6211,7.082400817916528e-30,2254.283262,57,63,9,10, B2,1,0,1,8,2, B1,0,0,0,8,3
6907.627918,8.4e-05,0.0032048,7.707737299602238e-27,920.168025,51,57,8,9, B2,1,2,0,3,6, B1,0,0,0,0,9
6908.250887,7.7e-05,0.00010446,2.0779891647486823e-29,1059.646575,17,15,8,7, A1,1,0,1,1,8, A2,0,0,0,5,3
6908.31064,4.8e-05,0.052446,2.1673559483375114e-23,206.30143,7,7,3,3, A2,1,2,0,3,1, A1,0,0,0,2,2
6908.535225,9.7e-05,0.0016936,2.1757762908491087e-28,1114.531282,19,21,9,10, A2,0,4,0,5,5, A1,0,0,0,0,10
6908.710036,4.5e-05,8.603,1.4453573310683045e-27,1899.007489,63,69,10,11, B2,1,0,1,4,6, B1,0,0,0,4,7
6909.070324,2.5e-05,0.0053661,2.7738416340169674e-25,586.243531,39,45,6,7, B2,0,2,1,2,4, B1,0,0,0,0,7
6909.174402,5.3e-05,7.3854,1.737695030892641e-28,1985.784148,21,23,10,11, A1,1,0,1,5,6, A2,0,0,0,5,7
6909.212266,5.2e-05,0.12162,9.526237884991792e-23,142.278494,7,7,3,3, A1,0,2,1,1,2, A2,0,0,0,1,3
6909.337283,8.9e-05,0.00090682,2.537664622820437e-29,1255.911452,17,17,8,8, A1,0,0,2,0,8, A2,0,0,0,5,3
6909.405285,4.5e-05,0.10109,7.156528904795988e-30,1920.766302,33,33,5,5, B2,0,3,1,2,4, B1,0,1,0,0,5
6909.617618,5.6e-05,0.010604,1.1680302027950254e-27,1216.194305,45,45,7,7, B2,0,0,2,1,6, B1,0,0,0,6,1
6910.174751,4.6e-05,0.018848,2.3629294875443427e-23,95.175936,7,5,3,2, A1,1,2,0,2,2, A2,0,0,0,1,1
6910.219146,2.6e-05,0.45068,4.2716053765912686e-23,508.812049,33,33,5,5, B1,0,2,1,3,3, B2,0,0,0,3,2
6910.495956,6.7e-05,0.0066279,6.241986838553977e-25,416.208744,13,11,6,5, A2,1,2,0,1,5, A1,0,0,0,2,4
6911.166564,0.000113,1.2791,7.262485494555831e-25,927.743868,13,15,6,7, A2,2,0,0,3,3, A1,0,0,0,4,4
6911.384317,3.1e-05,0.13833,8.607151982670528e-23,300.362286,27,27,4,4, B2,1,2,0,3,2, B1,0,0,0,2,3
6911.630313,7e-05,0.06476,1.7563054138551453e-24,503.968096,9,11,4,5, A1,2,0,0,0,4, A2,0,0,0,3,3
6911.643902,7.3e-05,2.0133,1.9323562122892937e-29,2041.780478,15,13,7,6, A2,0,3,1,0,7, A1,0,1,0,0,6
6911.960215,5.9e-05,2.015,5.745327030019266e-29,2042.753109,45,39,7,6, B1,0,3,1,1,7, B2,0,1,0,1,6
6912.067057,0.000183,0.021843,1.2236693431649843e-28,1437.96769,21,21,10,10, A2,1,2,0,3,7, A1,0,0,0,2,8
6912.361899,4e-05,0.00058655,1.401459208260079e-25,447.252347,45,39,7,6, B1,0,4,0,4,3, B2,0,0,0,1,6
6912.412393,3e-05,0.00023964,1.9085990314717588e-26,416.208744,11,11,5,5, A2,1,2,0,3,3, A1,0,0,0,2,4
6912.549154,6e-05,0.19142,1.1291279167051398e-27,1411.64175,17,17,8,8, A2,1,0,1,4,5, A1,0,0,0,6,2
6912.636088,6.5e-05,0.012115,2.988575899879585e-28,1255.911452,15,17,7,8, A1,1,2,0,6,2, A2,0,0,0,5,3
6912.769359,0.01,0.93288,2.2886555961056965e-30,2321.904976,63,69,10,11, B1,0,0,2,6,5, B2,0,0,0,7,4
6913.139943,8e-05,0.15948,1.968874301825706e-24,602.773495,11,13,5,6, A2,2,0,0,1,5, A1,0,0,0,2,4
6913.344237,4.8e-05,0.00077205,1.8844235904722174e-28,1050.157545,19,17,9,8, A1,0,2,1,1,8, A2,0,0,0,3,5
6913.382158,6.5e-05,0.011756,8.763153743961091e-28,1255.166516,45,51,7,8, B1,1,2,0,6,1, B2,0,0,0,5,4
6914.150756,7.2e-05,4.8519,1.387818848428338e-29,2205.65174,23,25,11,12, A2,2,0,0,5,7, A1,0,0,0,4,8
6914.400444,9.3e-05,0.01895,3.2112899230478224e-28,1327.116502,21,23,10,11, A1,1,2,0,2,8, A2,0,0,0,1,11
6914.549063,3.1e-05,0.71548,6.438424210270621e-23,383.842522,9,9,4,4, A1,0,2,1,3,2, A2,0,0,0,3,1
6914.611855,5.3e-05,0.10481,1.951002741360068e-28,1538.148739,19,21,9,10, A1,0,2,1,5,4, A2,0,0,0,3,7
6914.910715,4.4e-05,0.0042229,6.70495041850807e-26,704.214032,39,45,6,7, B1,1,2,0,4,3, B2,0,0,0,1,6
6915.537973,5.5e-05,1.7679,6.548074484051362e-29,1875.469702,11,9,5,4, A1,0,3,1,1,4, A2,0,1,0,1,3
6915.641164,0.000115,0.0087682,1.8600390620177038e-30,1774.615197,23,25,11,12, A1,1,2,0,4,8, A2,0,0,0,1,11
6915.656565,5.3e-05,1.3867,1.9414657843786673e-26,1446.127886,57,63,9,10, B1,2,0,0,2,7, B2,0,0,0,3,8
6915.694327,4.6e-05,0.12276,2.8633402987054504e-24,648.978663,33,39,5,6, B1,1,0,1,1,5, B2,0,0,0,3,4
6915.992174,8.1e-05,1.511,5.017711031644981e-29,1960.206081,23,25,11,12, A2,1,2,0,5,7, A1,0,0,0,2,10
6916.028744,2.4e-05,0.0021374,2.390173201883757e-25,508.812049,39,33,6,5, B1,0,2,1,1,5, B2,0,0,0,3,2
6916.374405,4.4e-05,1.2329,6.917419981234614e-22,285.418579,21,21,3,3, B1,0,2,1,3,1, B2,0,0,0,3,0
6916.531211,4.2e-05,0.0078586,1.5553735808565204e-25,586.479185,15,15,7,7, A1,1,2,0,2,6, A2,0,0,0,1,7
6916.718778,0.000332,0.19064,2.8501162087836382e-30,2009.805017,17,19,8,9, A2,0,0,2,7,1, A1,0,0,0,8,2
6916.723439,0.000138,0.1906,8.548576214950718e-30,2009.804629,51,57,8,9, B2,0,0,2,7,2, B1,0,0,0,8,1
6916.733466,5.7e-05,1.233,2.3103487192167718e-22,285.219348,7,7,3,3, A1,0,2,1,3,0, A2,0,0,0,3,1
6916.872181,5.4e-05,0.016192,3.631657410532407e-25,586.479185,17,15,8,7, A1,1,2,0,0,8, A2,0,0,0,1,7
6916.944438,2.9e-05,0.71552,1.9560343690946493e-22,382.516901,27,27,4,4, B1,0,2,1,3,1, B2,0,0,0,3,2
6917.15971,8.3e-05,0.026169,2.304911994558516e-30,1743.486334,7,5,3,2, A2,1,3,0,3,1, A1,0,1,0,2,0
6917.182557,9.6e-05,0.17645,1.089126699174475e-30,2246.883887,75,81,12,13, B2,1,2,0,5,8, B1,0,0,0,2,11
6917.368381,4.1e-05,0.58921,3.2232057771484994e-21,23.794352,15,9,2,1, B2,0,2,1,0,2, B1,0,0,0,0,1
6917.612247,0.000167,0.037201,7.64713311152833e-29,1538.148739,21,21,10,10, A1,1,2,0,4,6, A2,0,0,0,3,7
6917.628191,4.1e-05,0.016523,1.1141461588627847e-24,586.243531,51,45,8,7, B2,1,2,0,1,8, B1,0,0,0,0,7
6917.639962,6.1e-05,0.31383,1.0002788479008153e-28,1724.704668,21,21,10,10, A1,1,0,1,3,8, A2,0,0,0,5,5
6917.739917,7.7e-05,0.020472,4.465155654814905e-27,1050.157545,17,17,8,8, A1,1,0,1,1,8, A2,0,0,0,3,5
6917.858831,3.6e-05,0.00063224,1.535851118985485e-30,1631.382967,63,57,10,9, B2,0,2,1,4,6, B1,0,0,0,6,3
6917.922805,7.8e-05,4.7268,2.6140790844329847e-30,2406.142751,33,33,5,5, B1,0,3,1,5,1, B2,0,1,0,5,0
6917.951901,6.1e-05,0.44851,7.156453310511948e-22,37.137121,5,3,2,1, A1,0,2,1,1,2, A2,0,0,0,1,1
6918.194647,0.000117,0.032894,1.422332917011978e-29,1813.222656,69,69,11,11, B1,1,2,0,4,7, B2,0,0,0,3,8
6918.247356,7.2e-05,0.0058707,1.4721560558019987e-26,742.072987,9,11,4,5, A1,0,0,2,0,4, A2,0,0,0,5,1
6918.362153,7e-05,0.00017469,7.93391765928541e-29,1059.835298,39,45,6,7, B1,0,0,2,2,5, B2,0,0,0,5,2
6918.383268,0.000192,6.4254e-05,9.964155956495931e-30,1114.531282,23,21,11,10, A2,0,4,0,3,9, A1,0,0,0,0,10
6918.431224,6.3e-05,0.027964,7.473989239107665e-30,1742.305406,21,15,3,2, B2,1,3,0,3,0, B1,0,1,0,2,1
6918.476805,6.4e-05,10.78,5.135848609912606e-28,2042.309826,75,81,12,13, B1,1,0,1,1,11, B2,0,0,0,1,12
6918.516476,3.3e-05,0.0010323,3.687461126269712e-27,757.78015,15,13,7,6, A2,0,2,1,2,5, A1,0,0,0,4,2
6918.716156,5.5e-05,3.3225e-05,6.726485158386897e-30,1045.058261,15,13,7,6, A2,1,2,0,5,3, A1,0,0,0,6,0
6918.761483,7.2e-05,11.041,1.7521544273275319e-28,2042.372622,25,27,12,13, A2,1,0,1,2,11, A1,0,0,0,2,12
6918.873388,4.8e-05,3.1297e-05,1.9007694449946524e-29,1045.057796,45,39,7,6, B2,1,2,0,5,2, B1,0,0,0,6,1
6919.032963,3e-05,0.44896,1.4849821289520185e-23,503.968096,11,11,5,5, A1,0,2,1,3,2, A2,0,0,0,3,3
6919.208532,4.4e-05,0.10267,1.1277766654518714e-26,1216.194305,45,45,7,7, B2,1,0,1,4,4, B1,0,0,0,6,1
6919.479294,5.9e-05,1.254,3.283973294643345e-24,757.78015,11,13,5,6, A2,1,0,1,2,3, A1,0,0,0,4,2
6919.614524,3.3e-05,0.0057875,4.161271354721e-25,552.911386,39,39,6,6, B2,1,2,0,3,4, B1,0,0,0,2,5
6919.947505,0.000134,11.29,1.4171047684498853e-28,2073.514096,27,29,13,14, A2,1,0,1,0,13, A1,0,0,0,0,14
6919.948111,0.000134,11.29,4.251331273706205e-28,2073.513679,81,87,13,14, B1,1,0,1,1,13, B2,0,0,0,1,14
6920.302484,2.5e-05,0.012186,8.844176516803562e-26,782.409821,39,45,6,7, B2,0,2,1,4,2, B1,0,0,0,2,5
6920.412792,6.4e-05,0.026253,2.5313885306649564e-27,1131.775436,17,17,8,8, A2,2,0,0,1,7, A1,0,0,0,4,4
6920.530273,4.4e-05,10.499,1.0208453530578778e-27,1962.506166,69,75,11,12, B1,1,0,1,3,9, B2,0,0,0,3,10
6920.534278,9.9e-05,0.40746,2.7135929693610825e-30,2246.883887,81,81,13,13, B2,2,0,0,1,12, B1,0,0,0,2,11
6920.936387,0.000329,1.9223,1.0653720729678018e-26,1557.84714,69,75,11,12, B1,2,0,0,0,11, B2,0,0,0,1,12
6921.01992,4.2e-05,0.000121,7.180868426015462e-29,1059.835298,51,45,8,7, B1,1,2,0,4,5, B2,0,0,0,5,2
6921.033992,0.000104,1.9266,3.5592105920975074e-27,1557.84357,23,25,11,12, A2,2,0,0,1,11, A1,0,0,0,0,12
6921.544405,5.1e-05,0.0014808,5.010408115239682e-27,885.600147,51,51,8,8, B2,0,4,0,5,4, B1,0,0,0,2,7
6921.570619,7.5e-05,1.5592,3.646022387410879e-27,1525.134907,21,23,10,11, A2,2,0,0,1,9, A1,0,0,0,2,10
6921.705053,2.9e-05,0.32091,1.0579918990149902e-26,1360.235002,57,57,9,9, B2,0,2,1,4,6, B1,0,0,0,4,5
6922.155462,4.5e-05,1.6873,1.3517969414936997e-28,1908.016125,33,27,5,4, B2,0,3,1,2,4, B1,0,1,0,2,3
6922.241426,4.5e-05,0.035097,6.151808830173184e-27,1045.058261,13,13,6,6, A2,1,0,1,4,3, A1,0,0,0,6,0
6922.456237,6.9e-05,9.4484,3.1317566048538517e-28,1960.206081,23,25,11,12, A2,1,0,1,2,9, A1,0,0,0,2,10
6922.550936,5.2e-05,0.013619,7.449805359874547e-27,1079.079254,57,57,9,9, B1,1,2,0,2,7, B2,0,0,0,1,8
6922.621294,4e-05,0.1141,4.173838956730929e-27,1216.189681,15,15,7,7, A2,1,0,1,4,3, A1,0,0,0,6,2
6922.779001,3.1e-05,0.17898,1.4212099420887505e-23,416.208744,11,11,5,5, A2,0,2,1,2,3, A1,0,0,0,2,4
6922.77953,8.4e-05,1.4691,1.03320491771429e-26,1524.847291,63,69,10,11, B1,2,0,0,2,9, B2,0,0,0,1,10
6923.125665,0.000154,0.4996,1.5892304766066257e-30,2327.912599,87,87,14,14, B2,1,0,1,0,14, B1,0,0,0,2,13
6923.142143,5e-05,5.3251,3.399590654690071e-28,1875.461271,19,21,9,10, A2,1,0,1,6,3, A1,0,0,0,6,4
6923.214528,6.4e-05,0.015713,2.107756683849905e-29,1690.663544,63,69,10,11, B2,1,2,0,5,6, B1,0,0,0,2,9
6923.240644,4.1e-05,0.20102,3.54736704740793e-27,1411.611293,51,51,8,8, B2,1,0,1,4,4, B1,0,0,0,6,3
6923.459226,6.1e-05,1.8805,1.4125065532465875e-23,742.076208,27,33,4,5, B1,2,0,0,4,1, B2,0,0,0,5,0
6923.498171,0.000134,1.8777,4.7014430101252075e-24,742.072987,9,11,4,5, A1,2,0,0,4,0, A2,0,0,0,5,1
6923.617098,7.6e-05,0.0038184,1.7550341092005322e-26,842.356519,45,45,7,7, B1,2,0,0,0,7, B2,0,0,0,3,4
6923.668766,4e-05,5.3454,1.0286189866356118e-27,1874.972643,57,63,9,10, B2,1,0,1,6,4, B1,0,0,0,6,5
6923.970108,8.5e-05,0.038453,2.7430900409690238e-27,1282.918767,57,57,9,9, B1,1,2,0,4,5, B2,0,0,0,3,6
6924.200871,7.2e-05,0.012715,1.1914552555515847e-25,756.724702,39,39,6,6, B2,1,0,1,0,6, B1,0,0,0,4,3
6924.46943,6.4e-05,0.020315,6.342118935027802e-29,1474.980198,17,19,8,9, A1,0,0,2,2,6, A2,0,0,0,5,5
6924.616753,5.1e-05,0.044525,2.3397100250871176e-26,1045.057796,39,39,6,6, B2,1,0,1,4,2, B1,0,0,0,6,1
6924.630871,0.000116,0.041406,1.0310618000834667e-30,2004.815439,27,27,4,4, B1,1,3,0,4,1, B2,0,1,0,3,2
6924.737275,9.5e-05,0.0066325,8.480979324541965e-28,1114.531282,19,21,9,10, A2,1,2,0,3,7, A1,0,0,0,0,10
6924.780347,3.9e-05,0.01665,3.670672359619161e-23,173.365812,27,21,4,3, B1,1,2,0,2,3, B2,0,0,0,1,2
6924.822757,2.6e-05,0.28954,7.96030260780477e-24,648.978663,39,39,6,6, B1,0,2,1,3,3, B2,0,0,0,3,4
6924.985912,3e-05,0.0012461,6.488480346089849e-27,842.356519,51,45,8,7, B1,0,2,1,1,7, B2,0,0,0,3,4
6925.333632,6e-05,0.0072343,3.352274918282758e-26,744.063658,17,17,8,8, A2,1,2,0,1,7, A1,0,0,0,0,8
6925.376117,7.1e-05,1.9141e-05,3.788849490516502e-30,1059.646575,17,15,8,7, A1,1,2,0,4,4, A2,0,0,0,5,3
6925.688985,6.5e-05,0.2681,4.08411536593279e-30,2053.968455,27,33,4,5, B2,2,1,0,1,4, B1,0,1,0,2,3
6925.809104,4.2e-05,8.6441,8.42719077584728e-28,1843.028746,21,23,10,11, A2,1,0,1,4,7, A1,0,0,0,4,8
6926.064368,5.8e-05,2.0455,1.6599250026064616e-29,2180.6426,51,45,8,7, B2,0,3,1,0,8, B1,0,1,0,0,7
6926.126536,6.1e-05,2.0248,5.452571571545249e-30,2181.08984,17,15,8,7, A1,0,3,1,1,8, A2,0,1,0,1,7
6926.192191,2.6e-05,0.0018872,1.759334519097821e-26,661.548885,15,13,7,6, A1,0,2,1,1,6, A2,0,0,0,3,3
6926.29473,9.5e-05,0.24657,1.6980940611760718e-28,1774.750359,75,75,12,12, B2,2,0,0,1,12, B1,0,0,0,2,11
6926.425509,0.000214,0.2463,5.661542442932966e-29,1774.615197,25,25,12,12, A1,2,0,0,0,12, A2,0,0,0,1,11
6926.451583,6.2e-05,0.31022,2.9007237584830653e-24,610.114408,9,11,4,5, A2,1,0,1,2,3, A1,0,0,0,4,2
6926.455757,5.7e-05,0.0025861,5.32509347264512e-25,275.497057,7,9,3,4, A1,0,2,1,3,0, A2,0,0,0,1,3
6926.988194,4.6e-05,0.30776,2.25187640581893e-28,1631.245229,19,19,9,9, A2,1,0,1,4,5, A1,0,0,0,6,4
6927.061414,5.4e-05,6.5131e-05,1.8840995129382942e-28,888.598561,45,39,7,6, B1,1,0,1,1,7, B2,0,0,0,5,2
6927.289607,4e-05,0.049383,3.4685414462012585e-28,1524.847291,63,69,10,11, B1,0,2,1,3,7, B2,0,0,0,1,10
6927.503485,6.2e-05,0.0094017,1.6454292102363788e-27,1045.058261,13,13,6,6, A2,0,0,2,1,5, A1,0,0,0,6,0
6927.634603,0.000114,0.26585,1.2632262743644335e-29,2042.309826,75,81,12,13, B1,1,2,0,4,9, B2,0,0,0,1,12
6928.139463,4.2e-05,0.0016316,5.170906584251457e-26,648.978663,45,39,7,6, B1,1,2,0,2,5, B2,0,0,0,3,4
6928.147456,0.000149,1.6407,3.040824781728661e-30,2129.618514,7,9,3,4, A2,2,1,0,3,1, A1,0,1,0,4,0
6928.324691,5e-05,1.6526,9.18996844554738e-30,2129.598921,21,27,3,4, B2,2,1,0,3,0, B1,0,1,0,4,1
6929.388537,5.3e-05,0.00958,5.520185235265537e-26,709.608185,15,15,7,7, A2,1,2,0,3,5, A1,0,0,0,2,6
6929.615238,5.6e-05,0.015698,2.43358737829471e-25,744.162658,57,51,9,8, B1,1,2,0,0,9, B2,0,0,0,1,8
6929.639822,2.8e-05,0.074079,9.751345025616097e-23,224.838381,27,27,4,4, B1,0,2,1,1,3, B2,0,0,0,1,4
6929.734688,5.8e-05,0.0002424,2.2987788909588118e-26,488.107694,27,27,4,4, B2,2,0,0,1,4, B1,0,0,0,4,1
6929.788241,9e-05,0.031919,1.6156224405820465e-27,1327.109608,63,69,10,11, B2,1,2,0,3,8, B1,0,0,0,0,11
6930.073243,6.2e-05,0.01592,8.233729744156082e-26,744.063658,19,17,9,8, A2,1,2,0,1,9, A1,0,0,0,0,8
6930.275443,4.6e-05,0.0036858,1.0845459964554978e-29,1590.690038,51,51,8,8, B1,0,0,2,4,5, B2,0,0,0,7,2
6930.366303,4.5e-05,0.44035,1.9933030219085367e-21,42.371737,15,9,2,1, B1,0,2,1,1,1, B2,0,0,0,1,0
6930.658196,6.6e-05,1.1581,8.20087626550176e-30,2130.494016,27,33,4,5, B1,2,1,0,2,3, B2,0,1,0,3,2
6930.736063,3.8e-05,0.074128,3.2414995432105705e-22,79.496382,21,15,3,2, B1,1,2,0,2,1, B2,0,0,0,1,2
6930.869377,5.9e-05,0.43159,1.1265354272262745e-24,757.78015,11,13,5,6, A2,2,0,0,3,3, A1,0,0,0,4,2
6931.127366,7.6e-05,0.00025239,7.844314304828504e-30,1255.911452,19,17,9,8, A1,0,2,1,3,6, A2,0,0,0,5,3
6931.392512,4.6e-05,0.04951,1.6277106721033613e-27,1360.235002,57,57,9,9, B2,1,0,1,2,8, B1,0,0,0,4,5
6931.464118,5.8e-05,0.48038,2.4212350087362563e-27,1437.96769,19,21,9,10, A2,2,0,0,3,7, A1,0,0,0,2,8
6931.592394,5e-05,11.805,4.642602960080925e-27,1813.222656,63,69,10,11, B1,1,0,1,3,7, B2,0,0,0,3,8
6931.603329,8.5e-05,0.0015096,3.3716173773112766e-26,542.90578,11,13,5,6, A1,1,2,0,4,2, A2,0,0,0,1,5
6932.094312,9.8e-05,0.013212,5.35493966188771e-30,1789.042536,51,51,8,8, B2,2,0,0,7,2, B1,0,0,0,8,1
6932.096699,9.8e-05,0.013212,1.7849785688421027e-30,1789.042541,17,17,8,8, A2,2,0,0,7,1, A1,0,0,0,8,0
6932.232968,3.3e-05,0.0044106,1.799775047439718e-26,744.063658,15,17,7,8, A2,0,2,1,2,5, A1,0,0,0,0,8
6932.46522,0.000135,0.012828,8.398478768580866e-30,1618.556845,15,9,2,1, B2,0,3,1,2,0, B1,0,1,0,0,1
6932.641126,4.5e-05,0.26711,1.0612434574467452e-24,842.356519,39,45,6,7, B1,1,0,1,1,5, B2,0,0,0,3,4
6932.722973,0.000196,0.00010982,2.2038083204722206e-30,1327.116502,25,23,12,11, A1,0,4,0,2,10, A2,0,0,0,1,11
6932.744882,4.5e-05,0.44229,9.382298991232148e-29,1874.972643,63,63,10,10, B2,1,0,1,4,6, B1,0,0,0,6,5
6932.93511,4.9e-05,1.0814,2.2813130268481103e-30,2271.711901,33,39,5,6, B1,2,1,0,2,3, B2,0,1,0,3,4
6933.19833,3.8e-05,0.0069848,9.678385364968604e-26,744.162658,51,51,8,8, B1,1,2,0,2,7, B2,0,0,0,1,8
6933.577173,6.9e-05,0.17351,1.1043714176555202e-29,1875.461271,19,21,9,10, A2,1,2,0,7,3, A1,0,0,0,6,4
6933.59083,9.4e-05,1.1477,1.7075001034992167e-29,2009.805017,17,19,8,9, A2,1,0,1,8,1, A1,0,0,0,8,2
6933.591699,9.1e-05,1.1478,5.122965214008439e-29,2009.804629,51,57,8,9, B2,1,0,1,8,0, B1,0,0,0,8,1
6933.656956,3.3e-05,0.35639,3.423297772094612e-26,1131.775436,17,17,8,8, A2,0,2,1,4,5, A1,0,0,0,4,4
6933.709193,8e-05,1.3331,1.0540992509341502e-23,756.724702,33,39,5,6, B2,2,0,0,3,2, B1,0,0,0,4,3
6933.98049,5.3e-05,0.25281,1.3500188330883233e-30,2142.596649,23,23,11,11, A2,0,0,2,3,9, A1,0,0,0,6,6
6934.06639,6.9e-05,0.1735,3.328667231323309e-29,1874.972643,57,63,9,10, B2,1,2,0,7,2, B1,0,0,0,6,5
6934.601408,7.8e-05,1.4029,5.793656800680165e-26,1216.231116,17,19,8,9, A1,2,0,0,2,6, A2,0,0,0,3,7
6934.865147,7.1e-05,0.037776,8.198694785452158e-27,1050.157545,17,17,8,8, A1,1,2,0,4,4, A2,0,0,0,3,5
6935.077639,4.8e-05,0.0011176,6.837198367070738e-30,1394.814025,15,15,7,7, A1,0,0,2,4,4, A2,0,0,0,7,1
6935.676637,5.4e-05,7.3631,2.1123207705536195e-27,1724.704668,19,21,9,10, A1,1,0,1,5,4, A2,0,0,0,5,5
6935.699362,6.6e-05,1.6567,3.7979956026331807e-29,1922.901048,11,9,5,4, A2,0,3,1,2,3, A1,0,1,0,2,2
6935.790071,5.4e-05,0.91314,1.998603711006993e-29,1907.451332,9,7,4,3, A1,0,3,1,3,2, A2,0,1,0,3,1
6935.852134,3.7e-05,0.18552,3.660121238939808e-25,816.694189,15,15,7,7, A1,0,2,1,3,4, A2,0,0,0,3,5
6936.31284,6.2e-05,0.00015362,1.13234687000279e-28,927.743868,17,15,8,7, A2,1,2,0,3,5, A1,0,0,0,4,4
6936.433718,4.3e-05,0.91294,5.983558419787768e-29,1907.615571,27,21,4,3, B1,0,3,1,3,1, B2,0,1,0,3,0
6936.55864,0.000118,0.012151,1.7783178226791708e-29,1690.663544,69,69,11,11, B2,1,2,0,3,8, B1,0,0,0,2,9
6936.746215,4.5e-05,0.0082915,6.844917783928897e-25,552.911386,45,39,7,6, B2,1,2,0,1,6, B1,0,0,0,2,5
6937.104084,3.4e-05,0.01523,4.912948110893262e-24,275.497057,11,9,5,4, A1,1,2,0,2,4, A2,0,0,0,1,3
6937.228996,3.8e-05,0.51498,2.2477122064205716e-21,79.496382,21,15,3,2, B1,0,2,1,1,3, B2,0,0,0,1,2
6937.337464,4.6e-05,0.6234,9.963123007276016e-22,70.090809,7,5,3,2, A2,0,2,1,0,3, A1,0,0,0,0,2
6937.706435,7e-05,0.11515,5.793407670998384e-28,1437.96769,19,21,9,10, A2,1,2,0,5,5, A1,0,0,0,2,8
6937.819988,5e-05,1.8117,6.753164499262422e-29,2000.862784,39,33,6,5, B1,0,3,1,1,5, B2,0,1,0,1,4
6937.840069,5.5e-05,2.6786,8.739459399314523e-28,1810.587628,51,57,8,9, B1,1,0,1,7,1, B2,0,0,0,7,2
6937.850055,5.5e-05,2.6804,2.915237887053135e-28,1810.582975,17,19,8,9, A1,1,0,1,7,2, A2,0,0,0,7,3
